"UNITN";"DVISI";"THTNM";"FYEAR";"TYPE";"ACTAT";"CATTY";"EMSTS";"COSTY";"KSTDSXN";"SATUAN";"MATERIAL";"MATERIALGROUP";"ACTCD";"KSTAR";"COSTL";"COS01";"COS02";"COS03";"COS04";"COS05";"COS06";"COS07";"COS08";"COS09";"COS10";"COS11";"COS12";"FIS01";"FIS02";"FIS03";"FIS04";"FIS05";"FIS06";"FIS07";"FIS08";"FIS09";"FIS10";"FIS11";"FIS12";"ACTL2";"INPLS";"PROTY";"CARRY";"EMJDS";"PROC2";"TRANM";"TRJNS";"UNITP";"UNIAR";"UNITPB";"UNIPT";"UNIRG";"COSPH";"NOTES"
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPD4";"0";"48708000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"21";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 5C";"SUPPORT";"ASMR";"Region 3";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPD4";"0";"48708000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"21";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 6A";"SUPPORT";"GKG";"Region 4A";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPD4";"0";"48708000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"21";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 7A";"SUPPORT";"ASM";"Region 4B";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPD4";"0";"48708000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"21";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 7B";"SUPPORT";"KBAS";"Region 4B";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPD4";"0";"48708000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"21";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 8A";"SUPPORT";"LSM";"Region 5";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPD4";"0";"48708000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"21";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 8B";"SUPPORT";"LGI";"Region 5";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPD4";"0";"48708000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"21";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 9";"SUPPORT";"MCM";"Region 6";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPM17";"0";"36000000";"36000000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERBAIKAN DAN PEMELIHARAAN";"";"R";"NC";"";"";"";"";"";"Area 1";"SUPPORT";"KMB";"Region 1";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPM17";"0";"36000000";"36000000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERBAIKAN DAN PEMELIHARAAN";"";"R";"NC";"";"";"";"";"";"Area 10";"SUPPORT";"SPA";"Region 7";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPM17";"0";"36000000";"36000000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERBAIKAN DAN PEMELIHARAAN";"";"R";"NC";"";"";"";"";"";"Area 2A";"SUPPORT";"KMB";"Region 1";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPM17";"0";"36000000";"36000000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERBAIKAN DAN PEMELIHARAAN";"";"R";"NC";"";"";"";"";"";"Area 3A";"SUPPORT";"WNL";"Region 2";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPM17";"0";"36000000";"36000000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERBAIKAN DAN PEMELIHARAAN";"";"R";"NC";"";"";"";"";"";"Area 4A";"SUPPORT";"WNA";"Region 2";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPM17";"0";"36000000";"36000000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERBAIKAN DAN PEMELIHARAAN";"";"R";"NC";"";"";"";"";"";"Area 4B";"SUPPORT";"WNA";"Region 2";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPM17";"0";"36000000";"36000000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERBAIKAN DAN PEMELIHARAAN";"";"R";"NC";"";"";"";"";"";"Area 5A";"SUPPORT";"BGB";"Region 3";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPM17";"0";"36000000";"36000000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERBAIKAN DAN PEMELIHARAAN";"";"R";"NC";"";"";"";"";"";"Area 5C";"SUPPORT";"ASMR";"Region 3";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPM17";"0";"36000000";"36000000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERBAIKAN DAN PEMELIHARAAN";"";"R";"NC";"";"";"";"";"";"Area 6A";"SUPPORT";"GKG";"Region 4A";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPM17";"0";"36000000";"36000000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERBAIKAN DAN PEMELIHARAAN";"";"R";"NC";"";"";"";"";"";"Area 7A";"SUPPORT";"ASM";"Region 4B";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPM17";"0";"36000000";"36000000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERBAIKAN DAN PEMELIHARAAN";"";"R";"NC";"";"";"";"";"";"Area 7B";"SUPPORT";"KBAS";"Region 4B";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPM17";"0";"36000000";"36000000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERBAIKAN DAN PEMELIHARAAN";"";"R";"NC";"";"";"";"";"";"Area 8A";"SUPPORT";"LSM";"Region 5";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPM17";"0";"36000000";"36000000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERBAIKAN DAN PEMELIHARAAN";"";"R";"NC";"";"";"";"";"";"Area 8B";"SUPPORT";"LGI";"Region 5";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPM17";"0";"36000000";"36000000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERBAIKAN DAN PEMELIHARAAN";"";"R";"NC";"";"";"";"";"";"Area 9";"SUPPORT";"MCM";"Region 6";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPP9";"0";"11336538";"11086591,3333333";"249946,666666667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERSONALIA";"";"R";"NC";"";"";"";"";"";"Area 1";"SUPPORT";"KMB";"Region 1";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPP9";"0";"11336538";"11086591,3333333";"249946,666666667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERSONALIA";"";"R";"NC";"";"";"";"";"";"Area 10";"SUPPORT";"SPA";"Region 7";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPP9";"0";"11336538";"11086591,3333333";"249946,666666667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERSONALIA";"";"R";"NC";"";"";"";"";"";"Area 2A";"SUPPORT";"KMB";"Region 1";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPP9";"0";"11336538";"11086591,3333333";"249946,666666667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERSONALIA";"";"R";"NC";"";"";"";"";"";"Area 3A";"SUPPORT";"WNL";"Region 2";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPP9";"0";"11336538";"11086591,3333333";"249946,666666667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERSONALIA";"";"R";"NC";"";"";"";"";"";"Area 4A";"SUPPORT";"WNA";"Region 2";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPP9";"0";"11336538";"11086591,3333333";"249946,666666667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERSONALIA";"";"R";"NC";"";"";"";"";"";"Area 4B";"SUPPORT";"WNA";"Region 2";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPP9";"0";"11336538";"11086591,3333333";"249946,666666667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERSONALIA";"";"R";"NC";"";"";"";"";"";"Area 5A";"SUPPORT";"BGB";"Region 3";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPP9";"0";"11336538";"11086591,3333333";"249946,666666667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERSONALIA";"";"R";"NC";"";"";"";"";"";"Area 5C";"SUPPORT";"ASMR";"Region 3";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPP9";"0";"11336538";"11086591,3333333";"249946,666666667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERSONALIA";"";"R";"NC";"";"";"";"";"";"Area 6A";"SUPPORT";"GKG";"Region 4A";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPP9";"0";"11336538";"11086591,3333333";"249946,666666667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERSONALIA";"";"R";"NC";"";"";"";"";"";"Area 7A";"SUPPORT";"ASM";"Region 4B";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPP9";"0";"11336538";"11086591,3333333";"249946,666666667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERSONALIA";"";"R";"NC";"";"";"";"";"";"Area 7B";"SUPPORT";"KBAS";"Region 4B";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPP9";"0";"11336538";"11086591,3333333";"249946,666666667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERSONALIA";"";"R";"NC";"";"";"";"";"";"Area 8A";"SUPPORT";"LSM";"Region 5";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPP9";"0";"11336538";"11086591,3333333";"249946,666666667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERSONALIA";"";"R";"NC";"";"";"";"";"";"Area 8B";"SUPPORT";"LGI";"Region 5";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPP9";"0";"11336538";"11086591,3333333";"249946,666666667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"BIAYA PERSONALIA";"";"R";"NC";"";"";"";"";"";"Area 9";"SUPPORT";"MCM";"Region 6";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"LIN";"";"IDR";"0";"0";"OPD1";"0";"71460000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"0";"27";"27";"27";"27";"27";"36";"27";"27";"27";"27";"27";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 1";"SUPPORT";"KMB";"Region 1";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"LIN";"";"IDR";"0";"0";"OPD1";"0";"71460000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"0";"27";"27";"27";"27";"27";"36";"27";"27";"27";"27";"27";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 10";"SUPPORT";"SPA";"Region 7";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"LIN";"";"IDR";"0";"0";"OPD1";"0";"71460000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"0";"27";"27";"27";"27";"27";"36";"27";"27";"27";"27";"27";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 2A";"SUPPORT";"KMB";"Region 1";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"LIN";"";"IDR";"0";"0";"OPD1";"0";"71460000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"0";"27";"27";"27";"27";"27";"36";"27";"27";"27";"27";"27";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 3A";"SUPPORT";"WNL";"Region 2";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"LIN";"";"IDR";"0";"0";"OPD1";"0";"71460000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"0";"27";"27";"27";"27";"27";"36";"27";"27";"27";"27";"27";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 4A";"SUPPORT";"WNA";"Region 2";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"LIN";"";"IDR";"0";"0";"OPD1";"0";"71460000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"0";"27";"27";"27";"27";"27";"36";"27";"27";"27";"27";"27";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 4B";"SUPPORT";"WNA";"Region 2";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"LIN";"";"IDR";"0";"0";"OPD1";"0";"71460000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"0";"27";"27";"27";"27";"27";"36";"27";"27";"27";"27";"27";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 5A";"SUPPORT";"BGB";"Region 3";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"LIN";"";"IDR";"0";"0";"OPD1";"0";"71460000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"0";"27";"27";"27";"27";"27";"36";"27";"27";"27";"27";"27";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 5C";"SUPPORT";"ASMR";"Region 3";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"LIN";"";"IDR";"0";"0";"OPD1";"0";"71460000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"0";"27";"27";"27";"27";"27";"36";"27";"27";"27";"27";"27";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 6A";"SUPPORT";"GKG";"Region 4A";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"LIN";"";"IDR";"0";"0";"OPD1";"0";"71460000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"0";"27";"27";"27";"27";"27";"36";"27";"27";"27";"27";"27";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 7A";"SUPPORT";"ASM";"Region 4B";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"LIN";"";"IDR";"0";"0";"OPD1";"0";"71460000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"0";"27";"27";"27";"27";"27";"36";"27";"27";"27";"27";"27";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 7B";"SUPPORT";"KBAS";"Region 4B";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"LIN";"";"IDR";"0";"0";"OPD1";"0";"71460000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"0";"27";"27";"27";"27";"27";"36";"27";"27";"27";"27";"27";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 8A";"SUPPORT";"LSM";"Region 5";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"LIN";"";"IDR";"0";"0";"OPD1";"0";"71460000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"0";"27";"27";"27";"27";"27";"36";"27";"27";"27";"27";"27";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 8B";"SUPPORT";"LGI";"Region 5";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"LIN";"";"IDR";"0";"0";"OPD1";"0";"71460000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"13455000";"4455000";"4455000";"4455000";"4455000";"4455000";"0";"27";"27";"27";"27";"27";"36";"27";"27";"27";"27";"27";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 9";"SUPPORT";"MCM";"Region 6";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"LIN";"";"IDR";"0";"0";"OPD3";"0";"9720000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"0";"9";"9";"9";"9";"9";"9";"9";"9";"9";"9";"9";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 1";"SUPPORT";"KMB";"Region 1";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"LIN";"";"IDR";"0";"0";"OPD3";"0";"9720000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"0";"9";"9";"9";"9";"9";"9";"9";"9";"9";"9";"9";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 10";"SUPPORT";"SPA";"Region 7";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"LIN";"";"IDR";"0";"0";"OPD3";"0";"9720000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"0";"9";"9";"9";"9";"9";"9";"9";"9";"9";"9";"9";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 2A";"SUPPORT";"KMB";"Region 1";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"LIN";"";"IDR";"0";"0";"OPD3";"0";"9720000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"0";"9";"9";"9";"9";"9";"9";"9";"9";"9";"9";"9";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 3A";"SUPPORT";"WNL";"Region 2";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"LIN";"";"IDR";"0";"0";"OPD3";"0";"9720000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"0";"9";"9";"9";"9";"9";"9";"9";"9";"9";"9";"9";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 4A";"SUPPORT";"WNA";"Region 2";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"LIN";"";"IDR";"0";"0";"OPD3";"0";"9720000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"0";"9";"9";"9";"9";"9";"9";"9";"9";"9";"9";"9";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 4B";"SUPPORT";"WNA";"Region 2";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"LIN";"";"IDR";"0";"0";"OPD3";"0";"9720000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"0";"9";"9";"9";"9";"9";"9";"9";"9";"9";"9";"9";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 5A";"SUPPORT";"BGB";"Region 3";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"LIN";"";"IDR";"0";"0";"OPD3";"0";"9720000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"0";"9";"9";"9";"9";"9";"9";"9";"9";"9";"9";"9";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 5C";"SUPPORT";"ASMR";"Region 3";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"LIN";"";"IDR";"0";"0";"OPD3";"0";"9720000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"0";"9";"9";"9";"9";"9";"9";"9";"9";"9";"9";"9";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 6A";"SUPPORT";"GKG";"Region 4A";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"LIN";"";"IDR";"0";"0";"OPD3";"0";"9720000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"0";"9";"9";"9";"9";"9";"9";"9";"9";"9";"9";"9";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 7A";"SUPPORT";"ASM";"Region 4B";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"LIN";"";"IDR";"0";"0";"OPD3";"0";"9720000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"0";"9";"9";"9";"9";"9";"9";"9";"9";"9";"9";"9";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 7B";"SUPPORT";"KBAS";"Region 4B";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"LIN";"";"IDR";"0";"0";"OPD3";"0";"9720000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"810000";"0";"9";"9";"9";"9";"9";"9";"9";"9";"9";"9";"9";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 8A";"SUPPORT";"LSM";"Region 5";"";""
